1,-1,0.00067091,0.00067136
2,-1,0.00067224,0.00067269
3,-1,0.00067071,0.00067116
4,-1,0.00067071,0.00067116
5,-1,0.00067137,0.00067182
6,-1,0.00067075,0.0006712
7,-1,0.00067071,0.00067116
8,-1,0.00067201,0.00067246
9,-1,0.00067077,0.00067122
10,-1,0.00067085,0.0006713
11,-1,0.00067072,0.00067117
12,-1,0.00067077,0.00067122
13,-1,0.00067113,0.00067158
14,-1,0.00067128,0.00067174
15,-1,0.00067259,0.00067304
16,-1,0.00067095,0.0006714
17,-1,0.00067072,0.00067117
18,-1,0.00067114,0.00067159
19,-1,0.00067105,0.0006715
20,-1,0.00067082,0.00067127
21,-1,0.0006724,0.00067285
22,-1,0.00067159,0.00067204
23,-1,0.00067163,0.00067208
24,-1,0.00067143,0.00067188
25,-1,0.00067071,0.00067116
26,-1,0.00067072,0.00067117
27,-1,0.00067083,0.00067128
28,-1,0.00067104,0.00067149
29,-1,0.00067288,0.00067333
30,-1,0.00067071,0.00067116
31,-1,0.00067148,0.00067193
32,-1,0.00067076,0.00067121
33,-1,0.00067081,0.00067126
34,-1,0.00067113,0.00067158
35,-1,0.00067078,0.00067123
36,-1,0.00067076,0.00067121
37,-1,0.00067071,0.00067116
38,-1,0.00067076,0.00067121
39,-1,0.00067071,0.00067116
40,-1,0.00067396,0.00067442
41,-1,0.00067111,0.00067156
42,-1,0.00067077,0.00067122
43,-1,0.00067094,0.00067139
44,-1,0.00067071,0.00067116
45,-1,0.00067139,0.00067184
46,-1,0.00067202,0.00067247
47,-1,0.00067072,0.00067117
48,-1,0.00067071,0.00067116
49,-1,0.00067071,0.00067116
50,-1,0.00067071,0.00067116
51,-1,0.00067071,0.00067116
52,-1,0.00067071,0.00067116
53,-1,0.00067074,0.00067119
54,-1,0.00067071,0.00067116
55,-1,0.00067207,0.00067253
56,-1,0.00067208,0.00067253
57,-1,0.00067071,0.00067116
58,-1,0.00067097,0.00067142
59,-1,0.00067071,0.00067116
60,-1,0.00067071,0.00067116
